Timestamp,Attack Type,Severity Level,Action Taken,Protocol,Network Segment,Traffic Type,Log Source,Anomaly Scores,Source IP Address,Destination IP Address
2022-11-15 02:29:03,Malware,Low,Blocked,TCP,Segment B,FTP,Firewall,42.87,195.48.169.81,23.248.23.186
2020-04-19 18:24:37,DDoS,Low,Blocked,TCP,Segment C,FTP,Server,66.31,221.36.56.184,175.40.244.248
2023-07-24 10:26:51,Intrusion,High,Ignored,ICMP,Segment C,HTTP,Firewall,69.8,3.163.37.84,103.170.45.230
2020-11-05 09:13:58,DDoS,Low,Ignored,ICMP,Segment C,DNS,Server,51.56,154.183.107.2,144.254.220.230
2023-06-26 18:54:34,Intrusion,High,Logged,ICMP,Segment B,HTTP,Server,23.05,50.48.228.189,173.33.10.132
2022-03-18 11:42:36,DDoS,High,Blocked,TCP,Segment A,FTP,Server,42.97,91.249.144.148,199.100.226.166
2022-07-04 00:34:35,Malware,High,Blocked,UDP,Segment C,FTP,Firewall,47.23,121.220.198.66,64.243.58.134
2022-02-12 09:52:22,Intrusion,Low,Ignored,UDP,Segment B,DNS,Server,30.05,74.223.141.20,17.20.208.24
2021-07-09 12:39:14,DDoS,Medium,Blocked,UDP,Segment B,FTP,Server,32.77,23.140.74.89,31.26.118.247
2023-09-23 09:04:14,Malware,Medium,Ignored,UDP,Segment A,DNS,Firewall,15.39,10.215.67.50,221.53.46.244
2022-10-12 04:38:15,Malware,Medium,Ignored,UDP,Segment B,FTP,Firewall,30.35,197.179.241.203,10.108.190.230
2022-09-07 16:10:31,Intrusion,Medium,Blocked,UDP,Segment C,FTP,Firewall,51.41,46.91.253.255,174.9.117.171
2022-05-09 11:12:47,Malware,Medium,Ignored,ICMP,Segment B,HTTP,Firewall,14.17,169.55.143.189,208.172.150.45
2020-10-17 14:12:03,Malware,Low,Ignored,TCP,Segment C,FTP,Server,63.12,215.103.225.210,177.92.56.164
2021-07-06 19:43:51,Malware,Low,Ignored,UDP,Segment C,DNS,Firewall,40.52,36.164.119.226,104.99.17.207
2022-04-08 01:07:02,Malware,High,Blocked,ICMP,Segment B,DNS,Firewall,94.07,167.170.177.239,170.167.98.128
2022-04-13 22:49:43,DDoS,Medium,Ignored,UDP,Segment B,DNS,Firewall,15.97,14.28.223.206,36.105.109.155
2022-04-26 07:18:32,DDoS,Low,Blocked,TCP,Segment A,DNS,Server,88.15,187.169.34.6,141.113.101.165
2023-06-27 19:24:02,Malware,Low,Blocked,TCP,Segment B,FTP,Firewall,13.19,203.25.34.198,104.124.22.54
2022-11-01 14:36:30,Intrusion,Medium,Ignored,UDP,Segment A,HTTP,Server,26.65,75.6.145.89,22.196.126.12
2020-08-20 22:00:57,DDoS,High,Logged,TCP,Segment B,HTTP,Server,27.52,8.124.131.158,153.5.60.160
2023-03-08 13:13:49,Intrusion,Medium,Ignored,UDP,Segment B,FTP,Firewall,35.58,33.54.212.195,61.31.9.84
2022-10-29 06:52:39,DDoS,Medium,Ignored,TCP,Segment A,DNS,Firewall,14.7,175.3.1.201,107.74.234.208
2023-06-03 04:18:56,Intrusion,Medium,Ignored,ICMP,Segment C,FTP,Firewall,63.84,80.103.209.184,110.50.246.75
2021-06-04 10:25:11,Intrusion,High,Ignored,ICMP,Segment B,HTTP,Server,46.29,170.18.20.155,114.65.152.150
2023-03-31 03:26:58,Malware,Medium,Blocked,TCP,Segment B,DNS,Server,43.93,120.20.120.93,104.195.209.79
2021-01-11 00:55:02,DDoS,Medium,Blocked,TCP,Segment C,DNS,Server,18.34,189.169.107.72,179.119.37.33
2023-06-18 16:40:47,Intrusion,Low,Blocked,UDP,Segment B,HTTP,Firewall,93.94,195.209.45.44,108.153.145.188
2020-05-19 20:20:36,Malware,Medium,Ignored,ICMP,Segment A,DNS,Firewall,36.89,11.190.160.156,104.208.242.21
2022-05-21 03:29:03,Malware,Medium,Blocked,TCP,Segment A,FTP,Firewall,56.37,17.28.217.18,58.150.203.2
2021-04-17 09:38:45,DDoS,High,Logged,TCP,Segment C,DNS,Firewall,4.21,207.166.133.145,160.237.98.247
2020-07-13 15:22:45,Malware,High,Blocked,ICMP,Segment B,HTTP,Server,22.41,17.40.202.252,72.199.209.117
2022-08-06 09:25:07,Malware,Low,Blocked,TCP,Segment A,DNS,Firewall,64.95,117.147.236.239,149.91.94.66
2022-10-18 20:08:45,Malware,Low,Logged,UDP,Segment C,HTTP,Firewall,82.9,28.112.156.194,46.164.33.169
2023-08-27 10:32:08,Malware,High,Logged,UDP,Segment A,DNS,Server,75.37,71.92.219.31,18.135.165.108
2020-05-06 18:07:37,Malware,Medium,Ignored,ICMP,Segment A,DNS,Server,38.81,98.190.230.172,54.101.147.229
2021-08-18 22:15:07,Malware,High,Ignored,TCP,Segment B,HTTP,Firewall,22.85,128.111.128.93,8.183.111.122
2021-02-22 09:35:27,DDoS,High,Logged,ICMP,Segment A,HTTP,Firewall,20.45,41.223.249.196,72.5.78.233
2021-04-25 03:22:42,Malware,Medium,Logged,ICMP,Segment B,DNS,Firewall,38.34,39.253.34.144,84.47.130.99
2021-09-21 16:41:03,Intrusion,Medium,Blocked,ICMP,Segment B,FTP,Server,50.36,9.141.8.223,97.185.253.56
2021-11-21 18:58:29,Malware,High,Logged,TCP,Segment B,FTP,Server,94.0,199.91.11.7,170.168.182.159
2022-05-10 14:25:39,Malware,Low,Ignored,TCP,Segment C,FTP,Server,12.78,89.191.161.197,90.130.91.79
2021-03-25 12:49:37,DDoS,High,Blocked,TCP,Segment C,FTP,Server,4.51,1.38.44.215,39.222.207.119
2022-04-05 19:53:46,Intrusion,Medium,Ignored,UDP,Segment A,DNS,Server,98.4,189.182.209.144,49.244.224.47
2020-01-10 09:23:15,Malware,Low,Logged,ICMP,Segment A,DNS,Server,36.47,109.160.0.79,141.34.244.44
2021-02-13 03:55:22,Malware,Low,Ignored,ICMP,Segment C,DNS,Server,87.91,126.188.154.246,70.103.246.63
2020-11-07 19:25:47,Malware,Medium,Logged,UDP,Segment A,FTP,Firewall,66.05,195.72.51.216,194.158.245.1
2022-03-10 01:27:02,DDoS,High,Logged,TCP,Segment A,DNS,Server,38.59,119.175.168.57,26.129.87.147
2021-05-16 12:58:36,Malware,Low,Logged,ICMP,Segment A,HTTP,Firewall,64.95,217.56.244.15,201.246.43.126
2020-01-14 04:58:17,Malware,Low,Logged,UDP,Segment A,HTTP,Server,66.44,44.53.205.108,112.110.45.227
2020-07-24 11:21:44,DDoS,High,Blocked,TCP,Segment B,DNS,Firewall,10.72,62.141.80.111,67.104.247.250
2022-08-21 06:37:42,Intrusion,High,Blocked,TCP,Segment A,HTTP,Server,38.01,158.210.150.124,211.103.206.207
2022-01-02 03:09:24,DDoS,Medium,Ignored,TCP,Segment A,FTP,Firewall,59.58,219.122.101.149,133.82.113.145
2022-07-19 16:00:00,Malware,High,Blocked,ICMP,Segment A,HTTP,Server,63.08,61.146.219.95,19.176.239.189
2023-06-13 20:33:59,Intrusion,Medium,Ignored,UDP,Segment A,HTTP,Server,78.89,79.241.66.88,38.88.40.221
2020-02-19 15:13:53,Intrusion,Medium,Ignored,UDP,Segment A,FTP,Server,60.91,9.74.123.219,210.191.3.211
2020-11-28 16:01:45,Malware,Medium,Ignored,UDP,Segment A,HTTP,Firewall,4.76,208.157.95.15,165.141.28.46
2020-11-16 02:55:43,Intrusion,Low,Ignored,TCP,Segment B,DNS,Firewall,83.68,132.84.42.243,117.6.13.233
2021-08-23 18:34:10,Malware,Medium,Logged,TCP,Segment A,DNS,Firewall,7.49,181.227.38.227,191.182.155.252
2021-01-08 13:13:34,Intrusion,High,Ignored,ICMP,Segment A,HTTP,Server,87.73,202.180.25.127,63.85.21.191
2020-03-06 17:33:45,DDoS,High,Blocked,UDP,Segment C,DNS,Firewall,21.53,139.58.183.5,116.209.68.251
2022-01-11 20:29:09,DDoS,Low,Blocked,TCP,Segment B,DNS,Server,33.41,211.179.141.150,75.24.161.5
2023-02-21 02:18:31,Intrusion,High,Blocked,ICMP,Segment C,HTTP,Server,42.95,218.17.18.140,219.66.38.71
2022-12-08 09:26:30,Malware,Medium,Logged,TCP,Segment A,DNS,Server,33.49,181.47.241.219,205.4.54.230
2022-04-08 07:34:45,Intrusion,Low,Blocked,ICMP,Segment B,DNS,Firewall,52.67,119.168.131.167,168.151.127.236
2021-09-03 23:19:50,DDoS,Medium,Blocked,TCP,Segment A,DNS,Server,82.62,76.97.207.100,91.15.185.90
2020-11-03 23:07:13,Malware,Medium,Ignored,UDP,Segment B,FTP,Server,61.67,190.220.24.131,116.122.143.89
2022-06-16 23:29:20,DDoS,Medium,Ignored,ICMP,Segment C,HTTP,Firewall,76.68,211.219.120.213,55.135.107.216
2022-11-26 03:42:13,DDoS,Medium,Logged,UDP,Segment C,DNS,Server,46.64,143.65.199.235,202.182.103.214
2020-01-30 01:32:29,DDoS,High,Blocked,ICMP,Segment B,DNS,Firewall,28.62,174.100.243.66,63.173.189.202
2023-01-23 21:37:02,DDoS,Medium,Logged,TCP,Segment A,DNS,Server,63.31,207.252.105.100,19.167.230.215
2023-05-22 17:00:00,Malware,Medium,Logged,UDP,Segment C,HTTP,Firewall,4.06,55.62.46.61,33.189.125.16
2023-08-03 13:05:43,DDoS,High,Ignored,UDP,Segment C,HTTP,Firewall,14.28,208.94.180.110,63.76.50.237
2020-08-22 13:42:03,Malware,High,Logged,TCP,Segment C,DNS,Firewall,62.36,109.203.195.195,128.88.116.220
2021-11-12 04:53:11,Malware,High,Blocked,TCP,Segment C,DNS,Server,11.03,160.138.186.212,184.115.151.69
2021-05-22 16:24:52,DDoS,Medium,Ignored,UDP,Segment B,HTTP,Server,86.18,206.119.242.239,1.111.193.154
2022-04-13 11:37:05,DDoS,High,Logged,TCP,Segment A,DNS,Firewall,22.24,108.176.76.142,122.239.168.26
2023-05-15 15:57:45,Intrusion,High,Logged,ICMP,Segment A,DNS,Server,76.15,162.238.130.157,61.113.14.147
2023-09-18 20:17:54,DDoS,High,Logged,ICMP,Segment C,FTP,Firewall,84.18,55.186.143.130,45.34.118.90
2021-08-14 13:20:17,Malware,Low,Blocked,UDP,Segment C,DNS,Server,95.46,219.182.93.108,34.103.135.227
2023-08-23 19:25:58,Intrusion,Medium,Ignored,TCP,Segment A,DNS,Server,6.11,211.185.141.204,14.69.100.42
2021-02-21 16:39:02,DDoS,High,Ignored,UDP,Segment C,DNS,Firewall,55.66,180.176.160.144,159.79.72.92
2023-05-24 01:00:51,Malware,High,Blocked,UDP,Segment B,HTTP,Server,39.55,95.89.15.163,213.143.6.124
2023-04-07 04:16:54,DDoS,High,Logged,UDP,Segment B,FTP,Firewall,81.49,142.245.152.233,99.181.157.119
2022-02-28 14:27:47,Intrusion,High,Blocked,UDP,Segment B,DNS,Server,53.71,102.242.104.113,6.55.228.126
2022-02-28 00:06:03,Malware,High,Logged,TCP,Segment C,HTTP,Server,72.34,157.123.199.184,107.112.15.130
2020-07-01 09:13:15,Intrusion,Low,Ignored,TCP,Segment A,HTTP,Server,13.99,78.162.20.123,44.126.80.179
2020-01-03 07:09:56,Intrusion,High,Ignored,TCP,Segment C,FTP,Server,55.86,69.32.41.218,90.249.94.108
2020-01-16 14:28:36,Intrusion,Medium,Blocked,ICMP,Segment B,DNS,Firewall,22.59,143.230.223.83,220.154.109.95
2021-05-11 06:14:22,DDoS,High,Ignored,ICMP,Segment B,DNS,Firewall,41.13,58.87.85.112,34.22.214.103
2021-04-17 09:46:37,DDoS,Medium,Blocked,ICMP,Segment A,DNS,Server,87.07,85.97.42.126,173.147.24.134
2022-10-12 08:18:33,Malware,Medium,Blocked,ICMP,Segment C,DNS,Server,56.76,13.134.168.48,140.183.146.132
2021-02-12 00:46:22,DDoS,High,Blocked,UDP,Segment B,DNS,Firewall,83.98,67.95.117.70,66.97.146.161
2021-10-31 21:28:41,Malware,Medium,Ignored,TCP,Segment B,HTTP,Server,61.85,67.120.162.67,60.113.159.108
2020-03-02 22:51:51,DDoS,Low,Ignored,ICMP,Segment A,FTP,Firewall,37.97,35.165.32.38,156.87.34.206
2020-07-30 20:58:58,Intrusion,Low,Ignored,UDP,Segment C,FTP,Server,58.41,103.190.75.176,203.18.229.220
2020-06-29 12:52:53,Intrusion,Medium,Blocked,UDP,Segment A,DNS,Firewall,83.72,213.179.156.189,138.66.137.126
2020-07-29 18:33:52,Malware,High,Ignored,ICMP,Segment A,HTTP,Server,19.85,42.16.129.60,9.124.236.76
2022-04-22 03:23:36,DDoS,Low,Logged,UDP,Segment A,HTTP,Server,75.98,184.73.149.81,182.222.93.16
2021-01-01 15:37:14,Intrusion,Medium,Blocked,UDP,Segment A,DNS,Server,87.66,191.158.91.86,133.155.237.206
2020-07-03 21:03:24,Intrusion,Low,Blocked,ICMP,Segment A,FTP,Server,61.43,101.49.226.46,112.17.183.144
2020-02-05 15:40:46,Intrusion,Medium,Ignored,UDP,Segment B,FTP,Firewall,55.36,222.130.24.55,11.64.44.81
2022-01-25 02:30:10,Malware,Medium,Blocked,ICMP,Segment B,HTTP,Server,79.89,72.57.143.38,167.20.70.38
2022-08-30 21:54:10,Intrusion,Medium,Blocked,UDP,Segment B,HTTP,Server,72.89,39.59.234.24,36.40.94.212
2022-01-21 03:19:19,Intrusion,High,Logged,ICMP,Segment C,FTP,Firewall,78.72,14.147.204.67,212.99.19.84
2023-07-07 04:34:35,Malware,Medium,Ignored,ICMP,Segment B,HTTP,Server,92.83,168.64.168.94,109.112.81.4
2023-07-02 11:57:51,Intrusion,Medium,Logged,ICMP,Segment C,FTP,Firewall,22.33,146.210.2.178,156.100.165.154
2021-07-29 20:38:13,Intrusion,Medium,Ignored,TCP,Segment A,FTP,Server,39.85,212.72.173.132,79.74.187.79
2022-05-13 20:36:32,Malware,Low,Logged,UDP,Segment B,DNS,Firewall,23.79,178.76.101.27,25.26.50.92
2023-08-29 14:32:13,DDoS,Low,Logged,ICMP,Segment B,HTTP,Server,95.94,160.10.0.67,192.162.130.150
2021-09-24 10:57:23,Intrusion,Low,Logged,UDP,Segment A,FTP,Server,99.84,93.158.1.229,50.98.105.174
2023-09-26 20:22:53,Malware,Medium,Ignored,UDP,Segment A,FTP,Firewall,67.21,15.0.109.120,134.253.111.70
2020-05-13 05:55:11,DDoS,Medium,Logged,ICMP,Segment C,FTP,Server,16.97,70.0.249.136,42.198.165.15
2022-06-09 02:09:04,DDoS,Medium,Ignored,UDP,Segment B,FTP,Server,26.01,16.57.239.15,2.207.60.216
2022-01-26 18:31:08,Malware,Medium,Logged,ICMP,Segment C,HTTP,Firewall,63.13,140.78.113.108,6.111.231.88
2022-10-07 20:53:28,Intrusion,Low,Logged,TCP,Segment B,FTP,Server,92.56,176.89.71.57,119.209.102.25
2022-05-10 08:47:14,Malware,Low,Blocked,TCP,Segment B,DNS,Server,31.23,99.76.33.182,48.73.255.233
2021-11-24 08:05:27,Intrusion,High,Blocked,UDP,Segment B,FTP,Firewall,71.58,28.215.189.12,143.252.150.171
2022-03-21 05:38:01,Intrusion,Medium,Logged,TCP,Segment B,DNS,Server,41.7,159.33.184.8,92.154.26.199
2022-12-16 13:41:20,Intrusion,High,Ignored,ICMP,Segment B,HTTP,Server,21.47,91.233.34.191,108.249.51.191
2021-04-15 08:13:40,DDoS,High,Logged,TCP,Segment C,FTP,Firewall,51.52,35.153.126.164,59.230.234.174
2023-07-04 00:10:19,Intrusion,Medium,Blocked,UDP,Segment A,DNS,Firewall,23.98,200.112.214.143,36.119.18.11
2022-08-12 01:32:59,DDoS,Medium,Ignored,ICMP,Segment A,FTP,Server,82.72,170.108.226.142,141.124.93.22
2020-03-13 10:07:11,DDoS,Medium,Logged,UDP,Segment A,FTP,Server,4.02,90.85.88.41,183.220.109.226
2020-09-30 23:32:50,DDoS,Low,Logged,UDP,Segment A,HTTP,Firewall,55.82,41.3.90.144,159.142.206.174
2023-03-28 02:25:54,Malware,High,Blocked,TCP,Segment A,FTP,Server,68.12,156.149.209.93,107.21.192.229
2021-09-04 06:29:35,Intrusion,Low,Blocked,ICMP,Segment C,FTP,Firewall,35.36,211.56.69.215,193.233.156.188
2020-07-09 19:00:02,DDoS,Medium,Logged,ICMP,Segment B,HTTP,Server,60.62,88.98.190.106,165.167.125.169
2021-07-16 14:08:03,Malware,High,Blocked,ICMP,Segment A,HTTP,Firewall,94.47,140.243.189.152,66.41.215.125
2020-09-28 03:48:31,Malware,Medium,Logged,ICMP,Segment A,HTTP,Firewall,93.57,101.204.186.80,110.8.203.213
2022-03-17 03:16:43,Malware,Medium,Ignored,UDP,Segment B,HTTP,Server,38.26,79.69.65.191,55.175.111.48
2022-12-19 06:42:14,Malware,High,Logged,UDP,Segment C,FTP,Server,17.42,185.102.65.192,78.225.73.235
2023-05-30 20:39:46,Malware,Medium,Logged,TCP,Segment B,FTP,Firewall,87.08,177.105.227.36,3.152.82.3
2022-08-12 00:32:31,DDoS,Low,Logged,TCP,Segment C,DNS,Server,59.77,86.180.2.76,191.234.233.12
2022-05-02 15:26:32,DDoS,Medium,Logged,TCP,Segment B,FTP,Server,66.41,165.177.113.48,169.78.146.29
2022-03-07 05:16:53,Intrusion,Medium,Blocked,UDP,Segment C,FTP,Firewall,21.36,74.19.60.151,40.134.57.58
2020-08-20 01:22:32,Malware,High,Blocked,UDP,Segment B,DNS,Firewall,98.25,154.93.228.88,132.193.238.115
2023-01-15 20:27:47,Intrusion,Medium,Blocked,ICMP,Segment B,FTP,Server,1.17,19.182.184.194,19.57.162.125
2021-10-21 05:39:35,Malware,High,Logged,TCP,Segment A,HTTP,Server,3.84,211.109.164.106,79.116.49.136
2023-07-16 12:35:20,Intrusion,High,Blocked,ICMP,Segment C,FTP,Server,73.34,215.50.149.176,200.225.243.68
2021-05-16 00:01:16,Intrusion,High,Blocked,TCP,Segment C,HTTP,Firewall,64.06,85.111.216.167,112.140.35.86
2022-05-11 04:16:18,DDoS,Medium,Logged,TCP,Segment C,DNS,Firewall,80.8,112.13.184.19,171.40.142.25
2020-03-26 08:30:17,Malware,Medium,Logged,ICMP,Segment B,HTTP,Server,76.07,94.108.175.68,155.15.37.4
2022-05-02 23:42:51,Intrusion,Low,Ignored,UDP,Segment A,HTTP,Firewall,33.23,42.121.100.227,223.253.180.85
2021-05-07 01:24:55,DDoS,Low,Ignored,UDP,Segment B,DNS,Server,36.89,69.141.8.106,80.190.92.34
2020-08-17 05:41:14,Malware,Medium,Logged,UDP,Segment B,DNS,Server,18.85,78.160.24.253,203.15.204.4
2023-01-13 01:46:30,Intrusion,Medium,Logged,ICMP,Segment B,HTTP,Firewall,32.74,138.88.139.65,205.103.39.36
2023-04-28 15:45:58,Intrusion,High,Blocked,UDP,Segment B,FTP,Firewall,97.72,58.30.173.249,163.30.160.105
2023-06-09 22:34:24,Malware,Low,Blocked,UDP,Segment C,DNS,Server,8.73,207.6.160.247,182.44.35.74
2022-07-21 11:23:19,DDoS,Medium,Ignored,UDP,Segment A,DNS,Server,78.08,70.138.117.115,29.122.242.206
2020-04-20 01:47:12,DDoS,Low,Logged,ICMP,Segment A,DNS,Firewall,30.47,6.137.130.4,143.251.186.93
2020-02-29 19:18:35,DDoS,Medium,Logged,UDP,Segment B,DNS,Firewall,16.61,17.227.60.173,144.120.237.50
2022-04-12 04:25:30,Intrusion,Medium,Ignored,ICMP,Segment C,HTTP,Server,40.54,81.95.125.171,114.2.217.246
2023-03-08 22:24:45,DDoS,High,Ignored,UDP,Segment C,FTP,Firewall,62.69,13.5.135.223,105.185.8.225
2020-02-15 01:33:22,Intrusion,High,Ignored,UDP,Segment C,DNS,Firewall,72.09,29.99.31.144,103.233.182.167
2022-08-20 07:51:43,Intrusion,Low,Ignored,TCP,Segment A,DNS,Firewall,71.79,107.68.97.189,88.43.119.149
2021-03-19 04:19:03,Intrusion,Low,Logged,ICMP,Segment A,FTP,Server,77.45,219.206.202.252,83.30.228.218
2022-09-09 08:16:17,DDoS,Medium,Blocked,UDP,Segment C,DNS,Firewall,16.87,151.16.207.203,76.236.221.40
2020-10-27 21:31:33,Intrusion,Medium,Blocked,TCP,Segment A,FTP,Firewall,12.2,101.196.43.180,96.90.57.80
2020-10-28 10:31:00,Malware,Low,Logged,ICMP,Segment B,DNS,Firewall,92.14,51.221.172.2,104.254.230.225
2020-06-09 09:07:14,Intrusion,Medium,Logged,TCP,Segment A,HTTP,Server,31.39,179.105.10.156,155.41.183.147
2021-08-14 09:05:38,DDoS,Low,Ignored,ICMP,Segment B,HTTP,Firewall,41.96,7.237.5.146,31.246.208.254
2021-09-20 15:16:06,DDoS,High,Ignored,TCP,Segment C,FTP,Server,68.14,173.105.189.158,23.116.196.13
2022-09-17 08:24:54,Malware,High,Blocked,UDP,Segment A,HTTP,Firewall,82.83,20.93.56.69,24.152.33.21
2021-01-03 12:39:50,DDoS,High,Blocked,TCP,Segment B,HTTP,Server,5.46,62.184.162.95,206.239.229.132
2022-03-10 00:34:52,DDoS,Medium,Ignored,ICMP,Segment C,FTP,Firewall,47.31,78.178.141.194,145.134.9.127
2020-08-18 19:44:53,Intrusion,Medium,Logged,TCP,Segment B,FTP,Firewall,32.18,60.121.143.132,90.43.247.104
2022-07-07 02:48:13,Intrusion,Low,Logged,TCP,Segment A,DNS,Firewall,54.31,45.223.185.14,56.45.164.197
2023-01-24 18:16:08,Intrusion,Low,Ignored,TCP,Segment A,DNS,Firewall,76.93,194.108.22.59,39.205.202.113
2020-02-06 13:11:54,DDoS,Medium,Logged,UDP,Segment A,FTP,Firewall,91.64,146.192.48.227,202.53.102.113
2020-09-23 05:26:14,Intrusion,Low,Ignored,TCP,Segment A,HTTP,Server,43.06,96.242.127.39,104.88.190.78
2023-03-09 11:32:06,Malware,Medium,Logged,ICMP,Segment A,DNS,Firewall,22.46,69.64.246.201,154.228.47.15
2021-07-01 21:52:03,Malware,Medium,Logged,ICMP,Segment C,FTP,Server,77.89,186.91.161.34,75.218.200.175
2023-07-11 00:10:01,DDoS,High,Blocked,UDP,Segment B,HTTP,Firewall,88.95,186.111.184.239,189.184.201.114
2020-12-13 11:02:51,DDoS,High,Ignored,ICMP,Segment A,HTTP,Firewall,86.76,178.129.9.15,126.115.58.237
2020-01-29 19:04:47,Intrusion,Medium,Blocked,TCP,Segment B,FTP,Firewall,61.51,147.209.252.212,198.123.85.115
2023-06-09 07:57:49,DDoS,High,Blocked,TCP,Segment A,FTP,Firewall,49.47,44.197.143.140,156.114.76.41
2020-09-26 03:57:03,Intrusion,Medium,Blocked,UDP,Segment C,HTTP,Server,19.12,135.202.62.93,99.34.184.25
2022-03-01 07:05:22,Intrusion,Low,Logged,ICMP,Segment B,FTP,Firewall,57.16,108.208.194.236,168.207.47.168
2021-05-12 04:20:35,DDoS,Medium,Blocked,TCP,Segment A,DNS,Server,1.92,24.96.136.140,6.19.186.65
2023-02-05 09:20:46,DDoS,Low,Blocked,ICMP,Segment B,DNS,Server,17.04,21.136.234.247,31.241.231.11
2020-03-31 09:09:05,Malware,Low,Ignored,TCP,Segment C,FTP,Firewall,79.02,93.173.98.91,102.172.87.254
2020-06-07 05:03:03,Intrusion,High,Blocked,UDP,Segment A,DNS,Firewall,16.78,104.247.200.85,68.191.158.119
2022-01-06 16:28:20,DDoS,Medium,Logged,UDP,Segment C,HTTP,Firewall,57.12,35.188.204.117,139.242.228.27
2023-09-07 18:16:46,Intrusion,High,Blocked,TCP,Segment B,FTP,Firewall,59.06,138.227.205.28,209.38.132.186
2021-04-27 15:46:58,DDoS,Low,Blocked,TCP,Segment A,DNS,Server,78.96,220.245.201.121,26.162.238.158
2020-02-09 03:57:07,Intrusion,High,Ignored,TCP,Segment A,DNS,Server,74.24,91.182.108.33,56.6.175.172
2020-11-04 00:21:00,DDoS,Low,Logged,TCP,Segment A,FTP,Firewall,64.14,97.131.32.49,43.202.165.180
2023-09-11 03:09:22,Malware,Medium,Ignored,UDP,Segment C,DNS,Server,64.36,111.90.178.203,101.93.4.159
2020-10-01 20:11:34,DDoS,High,Logged,TCP,Segment C,DNS,Server,84.51,218.119.193.112,193.125.199.204
2021-03-21 11:31:59,DDoS,Medium,Blocked,ICMP,Segment B,FTP,Server,54.82,138.68.19.87,33.50.250.10
2023-02-06 20:54:53,Malware,Low,Logged,ICMP,Segment C,DNS,Server,36.25,20.38.106.233,109.152.131.103
2023-07-19 20:02:16,Malware,High,Ignored,UDP,Segment A,HTTP,Firewall,13.76,39.75.5.96,185.234.177.238
2023-05-02 12:00:18,Intrusion,Medium,Ignored,UDP,Segment A,DNS,Firewall,11.7,48.55.69.169,142.46.42.224
2022-04-15 19:14:31,Intrusion,Low,Ignored,TCP,Segment B,FTP,Firewall,49.74,27.39.182.209,125.190.83.135
2022-09-06 03:02:51,Malware,Medium,Logged,ICMP,Segment B,FTP,Server,54.82,33.0.10.247,123.88.19.126
2021-06-12 03:58:14,Intrusion,High,Blocked,TCP,Segment B,HTTP,Server,4.3,180.150.106.210,106.59.229.232
2022-11-22 08:22:29,Malware,Low,Ignored,UDP,Segment B,FTP,Firewall,44.01,181.205.198.7,202.35.6.147
2022-04-30 04:47:44,Intrusion,Low,Blocked,ICMP,Segment A,DNS,Firewall,81.88,2.208.90.124,11.232.255.206
2020-02-07 18:41:46,Intrusion,High,Ignored,ICMP,Segment C,DNS,Firewall,84.62,66.248.73.63,220.74.145.243
2020-05-31 02:43:04,Intrusion,Low,Logged,ICMP,Segment C,DNS,Firewall,15.17,99.122.100.184,11.252.34.6
2021-06-26 22:08:25,DDoS,High,Ignored,UDP,Segment C,HTTP,Server,38.94,34.5.108.223,57.121.171.214
2022-08-10 18:53:44,DDoS,Medium,Logged,UDP,Segment C,FTP,Firewall,45.06,62.197.173.170,183.45.140.242
2023-02-13 11:41:23,Intrusion,Low,Ignored,ICMP,Segment B,HTTP,Firewall,0.71,40.7.190.254,204.47.218.165
2020-10-12 20:46:51,Intrusion,High,Blocked,TCP,Segment C,DNS,Server,25.57,107.58.173.64,9.130.126.42
2023-08-08 05:55:24,Intrusion,Medium,Ignored,UDP,Segment C,DNS,Server,77.07,75.52.57.150,39.239.216.188
2020-12-08 22:33:56,DDoS,Medium,Blocked,TCP,Segment A,FTP,Firewall,59.63,108.19.212.87,14.85.56.139
2020-04-13 21:01:35,Intrusion,Low,Blocked,TCP,Segment C,FTP,Firewall,12.5,205.244.224.56,181.92.205.108
2023-02-21 06:05:07,Intrusion,High,Logged,ICMP,Segment C,HTTP,Server,55.51,124.223.21.121,212.124.88.11
2021-01-31 05:14:39,DDoS,High,Blocked,UDP,Segment B,FTP,Server,53.28,112.35.216.194,31.90.58.221
2022-01-17 14:16:46,DDoS,Medium,Logged,TCP,Segment C,FTP,Firewall,6.34,56.42.29.51,182.67.255.100
2023-04-25 23:39:24,Malware,Low,Ignored,ICMP,Segment B,DNS,Firewall,87.99,99.203.226.176,76.255.36.37
2023-02-25 10:59:33,DDoS,High,Ignored,TCP,Segment B,HTTP,Server,67.6,221.126.127.195,36.173.217.160
2022-12-03 11:13:23,DDoS,High,Blocked,TCP,Segment C,FTP,Server,84.79,129.7.220.24,177.79.50.150
2020-06-09 18:34:36,Intrusion,Low,Blocked,ICMP,Segment C,DNS,Firewall,11.25,106.238.207.189,138.204.56.180
2021-04-18 00:41:58,Intrusion,Medium,Blocked,ICMP,Segment C,DNS,Firewall,40.0,18.38.118.166,201.39.198.147
2021-08-13 09:50:13,Intrusion,Low,Ignored,ICMP,Segment B,DNS,Server,92.99,169.48.4.188,22.34.190.205
2022-02-12 03:08:53,Malware,Medium,Ignored,UDP,Segment C,HTTP,Firewall,52.59,33.48.84.137,129.156.10.74
2022-02-27 00:24:17,DDoS,Low,Ignored,TCP,Segment C,FTP,Firewall,9.76,116.59.27.86,122.158.241.119
